Seed_ID,Raw_Row_ID,Claim_ID,Column_Name,Issue_Type,Severity,Original_Value,Corrected_Value,Resolution
SEED-01342,45950,CLM045950,Report_Date,Incorrect Date Ordering,Critical,2024-11-15,2024-11-20,Restored the original report date after the loss date
SEED-01343,20386,CLM020386,Report_Date,Incorrect Date Ordering,Critical,2024-08-10,2024-08-15,Restored the original report date after the loss date
SEED-01344,10452,CLM010452,Report_Date,Incorrect Date Ordering,Critical,2026-08-06,2026-08-15,Restored the original report date after the loss date
SEED-01345,42410,CLM042410,Report_Date,Incorrect Date Ordering,Critical,2026-05-07,2026-05-12,Restored the original report date after the loss date
SEED-01346,63944,CLM063944,Report_Date,Incorrect Date Ordering,Critical,2025-06-17,2025-06-22,Restored the original report date after the loss date
SEED-01347,47956,CLM047956,Report_Date,Incorrect Date Ordering,Critical,2025-01-07,2025-01-09,Restored the original report date after the loss date
SEED-01348,24710,CLM024710,Report_Date,Incorrect Date Ordering,Critical,2025-11-15,2025-11-21,Restored the original report date after the loss date
SEED-01349,45417,CLM045417,Report_Date,Incorrect Date Ordering,Critical,2026-05-22,2026-05-25,Restored the original report date after the loss date
SEED-01350,25954,CLM025954,Report_Date,Incorrect Date Ordering,Critical,2025-11-05,2025-11-12,Restored the original report date after the loss date
SEED-01351,57133,CLM057133,Report_Date,Incorrect Date Ordering,Critical,2026-08-01,2026-08-04,Restored the original report date after the loss date
SEED-01352,71342,CLM071342,Report_Date,Incorrect Date Ordering,Critical,2026-03-30,2026-04-01,Restored the original report date after the loss date
SEED-01353,50244,CLM050244,Report_Date,Incorrect Date Ordering,Critical,2025-08-02,2025-08-08,Restored the original report date after the loss date
SEED-01354,56595,CLM056595,Report_Date,Incorrect Date Ordering,Critical,2025-09-26,2025-09-29,Restored the original report date after the loss date
SEED-01355,18604,CLM018604,Report_Date,Incorrect Date Ordering,Critical,2026-03-25,2026-03-28,Restored the original report date after the loss date
SEED-01356,31983,CLM031983,Report_Date,Incorrect Date Ordering,Critical,2024-03-18,2024-03-22,Restored the original report date after the loss date
SEED-01357,7517,CLM007517,Report_Date,Incorrect Date Ordering,Critical,2025-06-19,2025-06-23,Restored the original report date after the loss date
SEED-01358,11105,CLM011105,Report_Date,Incorrect Date Ordering,Critical,2026-03-24,2026-03-30,Restored the original report date after the loss date
SEED-01359,39322,CLM039322,Report_Date,Incorrect Date Ordering,Critical,2025-11-05,2025-11-08,Restored the original report date after the loss date
SEED-01360,30478,CLM030478,Report_Date,Incorrect Date Ordering,Critical,2026-01-16,2026-01-22,Restored the original report date after the loss date
SEED-01361,50867,CLM050867,Report_Date,Incorrect Date Ordering,Critical,2025-08-28,2025-09-03,Restored the original report date after the loss date
SEED-01362,27093,CLM027093,Report_Date,Incorrect Date Ordering,Critical,2026-07-09,2026-07-14,Restored the original report date after the loss date
SEED-01363,46075,CLM046075,Report_Date,Incorrect Date Ordering,Critical,2026-04-02,2026-04-06,Restored the original report date after the loss date
SEED-01364,16821,CLM016821,Report_Date,Incorrect Date Ordering,Critical,2024-04-18,2024-04-23,Restored the original report date after the loss date
SEED-01365,3557,CLM003557,Report_Date,Incorrect Date Ordering,Critical,2026-01-11,2026-01-17,Restored the original report date after the loss date
SEED-01366,19943,CLM019943,Report_Date,Incorrect Date Ordering,Critical,2025-06-18,2025-06-21,Restored the original report date after the loss date
SEED-01367,33093,CLM033093,Report_Date,Incorrect Date Ordering,Critical,2024-12-08,2024-12-12,Restored the original report date after the loss date
SEED-01368,68574,CLM068574,Report_Date,Incorrect Date Ordering,Critical,2026-04-08,2026-04-11,Restored the original report date after the loss date
SEED-01369,10249,CLM010249,Report_Date,Incorrect Date Ordering,Critical,2025-11-25,2025-11-29,Restored the original report date after the loss date
SEED-01370,34614,CLM034614,Report_Date,Incorrect Date Ordering,Critical,2024-05-30,2024-06-02,Restored the original report date after the loss date
SEED-01371,12969,CLM012969,Report_Date,Incorrect Date Ordering,Critical,2024-08-10,2024-08-15,Restored the original report date after the loss date
SEED-01372,11556,CLM011556,Report_Date,Incorrect Date Ordering,Critical,2026-06-10,2026-06-12,Restored the original report date after the loss date
SEED-01373,29601,CLM029601,Report_Date,Incorrect Date Ordering,Critical,2025-11-10,2025-11-12,Restored the original report date after the loss date
SEED-01374,74490,CLM074490,Report_Date,Incorrect Date Ordering,Critical,2024-04-26,2024-04-27,Restored the original report date after the loss date
SEED-01375,403,CLM000403,Report_Date,Incorrect Date Ordering,Critical,2025-08-02,2025-08-05,Restored the original report date after the loss date
SEED-01376,40304,CLM040304,Report_Date,Incorrect Date Ordering,Critical,2025-11-04,2025-11-10,Restored the original report date after the loss date
SEED-01377,56012,CLM056012,Report_Date,Incorrect Date Ordering,Critical,2026-03-09,2026-03-16,Restored the original report date after the loss date
SEED-01378,19312,CLM019312,Report_Date,Incorrect Date Ordering,Critical,2025-11-11,2025-11-16,Restored the original report date after the loss date
SEED-01379,13001,CLM013001,Report_Date,Incorrect Date Ordering,Critical,2024-01-07,2024-01-13,Restored the original report date after the loss date
SEED-01380,1775,CLM001775,Report_Date,Incorrect Date Ordering,Critical,2025-07-06,2025-07-09,Restored the original report date after the loss date
SEED-01381,64605,CLM064605,Report_Date,Incorrect Date Ordering,Critical,2025-04-23,2025-04-30,Restored the original report date after the loss date
SEED-01382,49014,CLM049014,Report_Date,Incorrect Date Ordering,Critical,2024-02-29,2024-03-08,Restored the original report date after the loss date
SEED-01383,12564,CLM012564,Report_Date,Incorrect Date Ordering,Critical,2025-08-21,2025-08-27,Restored the original report date after the loss date
SEED-01384,18303,CLM018303,Report_Date,Incorrect Date Ordering,Critical,2026-03-03,2026-03-05,Restored the original report date after the loss date
SEED-01385,73869,CLM073869,Report_Date,Incorrect Date Ordering,Critical,2024-12-13,2024-12-15,Restored the original report date after the loss date
SEED-01386,5337,CLM005337,Report_Date,Incorrect Date Ordering,Critical,2024-12-26,2025-01-01,Restored the original report date after the loss date
SEED-01387,26012,CLM026012,Report_Date,Incorrect Date Ordering,Critical,2024-04-01,2024-04-02,Restored the original report date after the loss date
SEED-01388,15174,CLM015174,Report_Date,Incorrect Date Ordering,Critical,2025-04-03,2025-04-06,Restored the original report date after the loss date
SEED-01389,45013,CLM045013,Report_Date,Incorrect Date Ordering,Critical,2025-05-16,2025-05-19,Restored the original report date after the loss date
SEED-01390,4399,CLM004399,Report_Date,Incorrect Date Ordering,Critical,2025-06-10,2025-06-14,Restored the original report date after the loss date
SEED-01391,46860,CLM046860,Report_Date,Incorrect Date Ordering,Critical,2026-03-15,2026-03-22,Restored the original report date after the loss date
SEED-01392,32086,CLM032086,Report_Date,Incorrect Date Ordering,Critical,2024-09-04,2024-09-10,Restored the original report date after the loss date
SEED-01393,656,CLM000656,Report_Date,Incorrect Date Ordering,Critical,2024-02-08,2024-02-14,Restored the original report date after the loss date
SEED-01394,46436,CLM046436,Report_Date,Incorrect Date Ordering,Critical,2024-04-14,2024-04-23,Restored the original report date after the loss date
SEED-01395,36309,CLM036309,Report_Date,Incorrect Date Ordering,Critical,2026-05-18,2026-05-28,Restored the original report date after the loss date
SEED-01396,47414,CLM047414,Report_Date,Incorrect Date Ordering,Critical,2025-02-07,2025-02-11,Restored the original report date after the loss date
SEED-01397,44892,CLM044892,Report_Date,Incorrect Date Ordering,Critical,2026-02-21,2026-02-24,Restored the original report date after the loss date
SEED-01398,61877,CLM061877,Report_Date,Incorrect Date Ordering,Critical,2026-05-23,2026-05-30,Restored the original report date after the loss date
SEED-01399,57671,CLM057671,Report_Date,Incorrect Date Ordering,Critical,2026-04-25,2026-05-06,Restored the original report date after the loss date
SEED-01400,16220,CLM016220,Report_Date,Incorrect Date Ordering,Critical,2025-11-14,2025-11-15,Restored the original report date after the loss date
SEED-01401,7481,CLM007481,Report_Date,Incorrect Date Ordering,Critical,2024-01-12,2024-01-15,Restored the original report date after the loss date
SEED-01402,29773,CLM029773,Report_Date,Incorrect Date Ordering,Critical,2025-07-31,2025-08-04,Restored the original report date after the loss date
SEED-01403,16244,CLM016244,Report_Date,Incorrect Date Ordering,Critical,2025-11-27,2025-12-03,Restored the original report date after the loss date
SEED-01404,19402,CLM019402,Report_Date,Incorrect Date Ordering,Critical,2024-09-29,2024-10-05,Restored the original report date after the loss date
SEED-01405,35762,CLM035762,Report_Date,Incorrect Date Ordering,Critical,2024-11-06,2024-11-09,Restored the original report date after the loss date
SEED-01406,40493,CLM040493,Report_Date,Incorrect Date Ordering,Critical,2026-06-21,2026-06-26,Restored the original report date after the loss date
SEED-01407,62136,CLM062136,Report_Date,Incorrect Date Ordering,Critical,2024-03-31,2024-04-04,Restored the original report date after the loss date
SEED-01408,63228,CLM063228,Report_Date,Incorrect Date Ordering,Critical,2025-11-26,2025-11-29,Restored the original report date after the loss date
SEED-01409,22273,CLM022273,Report_Date,Incorrect Date Ordering,Critical,2025-01-24,2025-02-01,Restored the original report date after the loss date
SEED-01410,34054,CLM034054,Report_Date,Incorrect Date Ordering,Critical,2026-01-23,2026-01-25,Restored the original report date after the loss date
SEED-01411,29402,CLM029402,Report_Date,Incorrect Date Ordering,Critical,2024-12-25,2024-12-28,Restored the original report date after the loss date
SEED-01412,69116,CLM069116,Report_Date,Incorrect Date Ordering,Critical,2026-02-10,2026-02-15,Restored the original report date after the loss date
SEED-01413,54350,CLM054350,Report_Date,Incorrect Date Ordering,Critical,2024-06-05,2024-06-12,Restored the original report date after the loss date
SEED-01414,50877,CLM050877,Report_Date,Incorrect Date Ordering,Critical,2026-03-30,2026-04-01,Restored the original report date after the loss date
SEED-01415,44602,CLM044602,Report_Date,Incorrect Date Ordering,Critical,2025-09-26,2025-09-30,Restored the original report date after the loss date
SEED-01416,49649,CLM049649,Report_Date,Incorrect Date Ordering,Critical,2026-05-09,2026-05-13,Restored the original report date after the loss date
SEED-01417,9948,CLM009948,Report_Date,Incorrect Date Ordering,Critical,2024-07-01,2024-07-08,Restored the original report date after the loss date
SEED-01418,17235,CLM017235,Report_Date,Incorrect Date Ordering,Critical,2026-02-02,2026-02-04,Restored the original report date after the loss date
SEED-01419,28045,CLM028045,Report_Date,Incorrect Date Ordering,Critical,2025-10-12,2025-10-16,Restored the original report date after the loss date
SEED-01420,2679,CLM002679,Report_Date,Incorrect Date Ordering,Critical,2025-08-31,2025-09-05,Restored the original report date after the loss date
SEED-01421,45393,CLM045393,Report_Date,Incorrect Date Ordering,Critical,2024-09-20,2024-09-25,Restored the original report date after the loss date
SEED-01422,29981,CLM029981,Report_Date,Incorrect Date Ordering,Critical,2025-02-19,2025-02-25,Restored the original report date after the loss date
SEED-01423,53938,CLM053938,Report_Date,Incorrect Date Ordering,Critical,2024-12-04,2024-12-10,Restored the original report date after the loss date
SEED-01424,65043,CLM065043,Report_Date,Incorrect Date Ordering,Critical,2025-02-26,2025-03-05,Restored the original report date after the loss date
SEED-01425,33214,CLM033214,Report_Date,Incorrect Date Ordering,Critical,2026-07-21,2026-07-24,Restored the original report date after the loss date
SEED-01426,68538,CLM068538,Report_Date,Incorrect Date Ordering,Critical,2024-06-26,2024-07-05,Restored the original report date after the loss date
SEED-01427,39480,CLM039480,Report_Date,Incorrect Date Ordering,Critical,2025-11-22,2025-11-27,Restored the original report date after the loss date
SEED-01428,12761,CLM012761,Report_Date,Incorrect Date Ordering,Critical,2024-10-07,2024-10-10,Restored the original report date after the loss date
SEED-01429,40063,CLM040063,Report_Date,Incorrect Date Ordering,Critical,2025-10-15,2025-10-18,Restored the original report date after the loss date
SEED-01430,52826,CLM052826,Report_Date,Incorrect Date Ordering,Critical,2026-05-10,2026-05-17,Restored the original report date after the loss date
SEED-01431,25927,CLM025927,Report_Date,Incorrect Date Ordering,Critical,2024-03-11,2024-03-14,Restored the original report date after the loss date
SEED-01432,74618,CLM074618,Report_Date,Incorrect Date Ordering,Critical,2026-04-26,2026-04-27,Restored the original report date after the loss date
SEED-01433,49425,CLM049425,Report_Date,Incorrect Date Ordering,Critical,2024-04-10,2024-04-15,Restored the original report date after the loss date
SEED-01434,59485,CLM059485,Report_Date,Incorrect Date Ordering,Critical,2026-04-19,2026-04-23,Restored the original report date after the loss date
SEED-01435,10519,CLM010519,Report_Date,Incorrect Date Ordering,Critical,2025-02-17,2025-02-22,Restored the original report date after the loss date
SEED-01436,20926,CLM020926,Report_Date,Incorrect Date Ordering,Critical,2024-06-09,2024-06-13,Restored the original report date after the loss date
SEED-01437,42458,CLM042458,Report_Date,Incorrect Date Ordering,Critical,2025-08-07,2025-08-11,Restored the original report date after the loss date
SEED-01438,33329,CLM033329,Report_Date,Incorrect Date Ordering,Critical,2026-07-06,2026-07-09,Restored the original report date after the loss date
SEED-01439,5985,CLM005985,Report_Date,Incorrect Date Ordering,Critical,2024-04-29,2024-05-02,Restored the original report date after the loss date
SEED-01440,3744,CLM003744,Report_Date,Incorrect Date Ordering,Critical,2026-06-18,2026-06-20,Restored the original report date after the loss date
SEED-01441,66756,CLM066756,Report_Date,Incorrect Date Ordering,Critical,2025-10-26,2025-10-30,Restored the original report date after the loss date
SEED-01442,50773,CLM050773,Report_Date,Incorrect Date Ordering,Critical,2025-10-28,2025-11-04,Restored the original report date after the loss date
SEED-01443,58430,CLM058430,Report_Date,Incorrect Date Ordering,Critical,2025-02-23,2025-03-01,Restored the original report date after the loss date
SEED-01444,50737,CLM050737,Report_Date,Incorrect Date Ordering,Critical,2024-05-26,2024-05-28,Restored the original report date after the loss date
